,Computer,Block,Day,Trial,Plates,location,animal,start,end,lardist,stdate,sttime
22693,2.0,3.0,2.0,1.0,CD,c2-013,DM4029,120,180,355,2/08/2016,11:21:42
22694,2.0,3.0,2.0,1.0,CD,c2-014,DM4030,120,180,170.1,2/08/2016,11:21:42
22695,2.0,3.0,2.0,1.0,CD,c2-015,DM4031,120,180,201.7,2/08/2016,11:21:42
22696,2.0,3.0,2.0,1.0,CD,c2-016,DM4032,120,180,383.5,2/08/2016,11:21:42
22697,2.0,3.0,2.0,1.0,CD,c1-001,DM3001,180,240,338.4,2/08/2016,11:22:42
22698,2.0,3.0,2.0,1.0,CD,c1-002,DM3002,180,240,432.5,2/08/2016,11:22:42
22699,2.0,3.0,2.0,1.0,CD,c1-003,DM3003,180,240,303.5,2/08/2016,11:22:42
22700,2.0,3.0,2.0,1.0,CD,c1-004,DM3004,180,240,258.9,2/08/2016,11:22:42
22701,2.0,3.0,2.0,1.0,CD,c1-005,DM3005,180,240,219.1,2/08/2016,11:22:42
22702,2.0,3.0,2.0,1.0,CD,c1-006,DM3006,180,240,355.2,2/08/2016,11:22:42
22703,2.0,3.0,2.0,1.0,CD,c1-007,DM3007,180,240,95.5,2/08/2016,11:22:42
22704,2.0,3.0,2.0,1.0,CD,c1-008,DM3008,180,240,296.3,2/08/2016,11:22:42
22705,2.0,3.0,2.0,1.0,CD,c1-009,DM3009,180,240,370.5,2/08/2016,11:22:42
22706,2.0,3.0,2.0,1.0,CD,c1-010,DM3010,180,240,203.6,2/08/2016,11:22:42
22707,2.0,3.0,2.0,1.0,CD,c1-011,DM3011,180,240,141.2,2/08/2016,11:22:42
22708,2.0,3.0,2.0,1.0,CD,c1-012,DM3012,180,240,225,2/08/2016,11:22:42
22709,2.0,3.0,2.0,1.0,CD,c1-013,DM3013,180,240,257.4,2/08/2016,11:22:42
22710,2.0,3.0,2.0,1.0,CD,c1-014,DM3014,180,240,160.2,2/08/2016,11:22:42
22711,2.0,3.0,2.0,1.0,CD,c1-015,DM3015,180,240,272.6,2/08/2016,11:22:42
22712,2.0,3.0,2.0,1.0,CD,c1-016,DM3016,180,240,206.3,2/08/2016,11:22:42
22713,2.0,3.0,2.0,1.0,CD,c2-001,DM4017,180,240,352.8,2/08/2016,11:22:42
22714,2.0,3.0,2.0,1.0,CD,c2-002,DM4018,180,240,396.8,2/08/2016,11:22:42
22715,2.0,3.0,2.0,1.0,CD,c2-003,DM4019,180,240,229.6,2/08/2016,11:22:42
22716,2.0,3.0,2.0,1.0,CD,c2-004,DM4020,180,240,288,2/08/2016,11:22:42
22717,2.0,3.0,2.0,1.0,CD,c2-005,DM4021,180,240,110.7,2/08/2016,11:22:42
22718,2.0,3.0,2.0,1.0,CD,c2-006,DM4022,180,240,395.9,2/08/2016,11:22:42
22719,2.0,3.0,2.0,1.0,CD,c2-007,DM4023,180,240,285.5,2/08/2016,11:22:42
22720,2.0,3.0,2.0,1.0,CD,c2-008,DM4024,180,240,364.8,2/08/2016,11:22:42
22721,2.0,3.0,2.0,1.0,CD,c2-009,DM4025,180,240,531.2,2/08/2016,11:22:42
22722,2.0,3.0,2.0,1.0,CD,c2-010,DM4026,180,240,418.9,2/08/2016,11:22:42
22723,2.0,3.0,2.0,1.0,CD,c2-011,DM4027,180,240,214.9,2/08/2016,11:22:42
22724,2.0,3.0,2.0,1.0,CD,c2-012,DM4028,180,240,176.6,2/08/2016,11:22:42
22725,2.0,3.0,2.0,1.0,CD,c2-013,DM4029,180,240,345.6,2/08/2016,11:22:42
22726,2.0,3.0,2.0,1.0,CD,c2-014,DM4030,180,240,130.6,2/08/2016,11:22:42
22727,2.0,3.0,2.0,1.0,CD,c2-015,DM4031,180,240,228.1,2/08/2016,11:22:42
22728,2.0,3.0,2.0,1.0,CD,c2-016,DM4032,180,240,460,2/08/2016,11:22:42
22729,2.0,3.0,2.0,1.0,CD,c1-001,DM3001,240,300,330.1,2/08/2016,11:23:42
22730,2.0,3.0,2.0,1.0,CD,c1-002,DM3002,240,300,396.8,2/08/2016,11:23:42
22731,2.0,3.0,2.0,1.0,CD,c1-003,DM3003,240,300,219.5,2/08/2016,11:23:42
22732,2.0,3.0,2.0,1.0,CD,c1-004,DM3004,240,300,230.8,2/08/2016,11:23:42
22733,2.0,3.0,2.0,1.0,CD,c1-005,DM3005,240,300,210,2/08/2016,11:23:42
22734,2.0,3.0,2.0,1.0,CD,c1-006,DM3006,240,300,268.7,2/08/2016,11:23:42
22735,2.0,3.0,2.0,1.0,CD,c1-007,DM3007,240,300,100.4,2/08/2016,11:23:42
22736,2.0,3.0,2.0,1.0,CD,c1-008,DM3008,240,300,321.8,2/08/2016,11:23:42
22737,2.0,3.0,2.0,1.0,CD,c1-009,DM3009,240,300,358.3,2/08/2016,11:23:42
22738,2.0,3.0,2.0,1.0,CD,c1-010,DM3010,240,300,172,2/08/2016,11:23:42
22739,2.0,3.0,2.0,1.0,CD,c1-011,DM3011,240,300,203.2,2/08/2016,11:23:42
22740,2.0,3.0,2.0,1.0,CD,c1-012,DM3012,240,300,260.8,2/08/2016,11:23:42
22741,2.0,3.0,2.0,1.0,CD,c1-013,DM3013,240,300,269.9,2/08/2016,11:23:42
22742,2.0,3.0,2.0,1.0,CD,c1-014,DM3014,240,300,129.8,2/08/2016,11:23:42
22743,2.0,3.0,2.0,1.0,CD,c1-015,DM3015,240,300,352.7,2/08/2016,11:23:42
22744,2.0,3.0,2.0,1.0,CD,c1-016,DM3016,240,300,190.5,2/08/2016,11:23:42
22745,2.0,3.0,2.0,1.0,CD,c2-001,DM4017,240,300,323.9,2/08/2016,11:23:42
22746,2.0,3.0,2.0,1.0,CD,c2-002,DM4018,240,300,301.9,2/08/2016,11:23:42
22747,2.0,3.0,2.0,1.0,CD,c2-003,DM4019,240,300,151.8,2/08/2016,11:23:42
22748,2.0,3.0,2.0,1.0,CD,c2-004,DM4020,240,300,279.4,2/08/2016,11:23:42
22749,2.0,3.0,2.0,1.0,CD,c2-005,DM4021,240,300,177.8,2/08/2016,11:23:42
22750,2.0,3.0,2.0,1.0,CD,c2-006,DM4022,240,300,502.1,2/08/2016,11:23:42
22751,2.0,3.0,2.0,1.0,CD,c2-007,DM4023,240,300,275.8,2/08/2016,11:23:42
22752,2.0,3.0,2.0,1.0,CD,c2-008,DM4024,240,300,351.2,2/08/2016,11:23:42
22753,2.0,3.0,2.0,1.0,CD,c2-009,DM4025,240,300,468.2,2/08/2016,11:23:42
22754,2.0,3.0,2.0,1.0,CD,c2-010,DM4026,240,300,439,2/08/2016,11:23:42
22755,2.0,3.0,2.0,1.0,CD,c2-011,DM4027,240,300,141.5,2/08/2016,11:23:42
22756,2.0,3.0,2.0,1.0,CD,c2-012,DM4028,240,300,375.9,2/08/2016,11:23:42
22757,2.0,3.0,2.0,1.0,CD,c2-013,DM4029,240,300,351.9,2/08/2016,11:23:42
22758,2.0,3.0,2.0,1.0,CD,c2-014,DM4030,240,300,170.7,2/08/2016,11:23:42
22759,2.0,3.0,2.0,1.0,CD,c2-015,DM4031,240,300,169.2,2/08/2016,11:23:42
22760,2.0,3.0,2.0,1.0,CD,c2-016,DM4032,240,300,477.7,2/08/2016,11:23:42
22761,2.0,3.0,2.0,1.0,CD,c1-001,DM3001,300,360,368.8,2/08/2016,11:24:42
22762,2.0,3.0,2.0,1.0,CD,c1-002,DM3002,300,360,429.9,2/08/2016,11:24:42
22763,2.0,3.0,2.0,1.0,CD,c1-003,DM3003,300,360,250.8,2/08/2016,11:24:42
22764,2.0,3.0,2.0,1.0,CD,c1-004,DM3004,300,360,145.2,2/08/2016,11:24:42
22765,2.0,3.0,2.0,1.0,CD,c1-005,DM3005,300,360,178.8,2/08/2016,11:24:42
22766,2.0,3.0,2.0,1.0,CD,c1-006,DM3006,300,360,183.5,2/08/2016,11:24:42
22767,2.0,3.0,2.0,1.0,CD,c1-007,DM3007,300,360,135,2/08/2016,11:24:42
22768,2.0,3.0,2.0,1.0,CD,c1-008,DM3008,300,360,290.2,2/08/2016,11:24:42
22769,2.0,3.0,2.0,1.0,CD,c1-009,DM3009,300,360,381.1,2/08/2016,11:24:42
22770,2.0,3.0,2.0,1.0,CD,c1-010,DM3010,300,360,265.7,2/08/2016,11:24:42
22771,2.0,3.0,2.0,1.0,CD,c1-011,DM3011,300,360,189,2/08/2016,11:24:42
22772,2.0,3.0,2.0,1.0,CD,c1-012,DM3012,300,360,251.4,2/08/2016,11:24:42
22773,2.0,3.0,2.0,1.0,CD,c1-013,DM3013,300,360,345.1,2/08/2016,11:24:42
22774,2.0,3.0,2.0,1.0,CD,c1-014,DM3014,300,360,39.3,2/08/2016,11:24:42
22775,2.0,3.0,2.0,1.0,CD,c1-015,DM3015,300,360,330.7,2/08/2016,11:24:42
22776,2.0,3.0,2.0,1.0,CD,c1-016,DM3016,300,360,181.5,2/08/2016,11:24:42
22777,2.0,3.0,2.0,1.0,CD,c2-001,DM4017,300,360,294.6,2/08/2016,11:24:42
22778,2.0,3.0,2.0,1.0,CD,c2-002,DM4018,300,360,358.7,2/08/2016,11:24:42
22779,2.0,3.0,2.0,1.0,CD,c2-003,DM4019,300,360,216.4,2/08/2016,11:24:42
22780,2.0,3.0,2.0,1.0,CD,c2-004,DM4020,300,360,331.9,2/08/2016,11:24:42
22781,2.0,3.0,2.0,1.0,CD,c2-005,DM4021,300,360,141.7,2/08/2016,11:24:42
22782,2.0,3.0,2.0,1.0,CD,c2-006,DM4022,300,360,429.8,2/08/2016,11:24:42
22783,2.0,3.0,2.0,1.0,CD,c2-007,DM4023,300,360,321.7,2/08/2016,11:24:42
22784,2.0,3.0,2.0,1.0,CD,c2-008,DM4024,300,360,433.5,2/08/2016,11:24:42
22785,2.0,3.0,2.0,1.0,CD,c2-009,DM4025,300,360,493.6,2/08/2016,11:24:42
22786,2.0,3.0,2.0,1.0,CD,c2-010,DM4026,300,360,434.1,2/08/2016,11:24:42
22787,2.0,3.0,2.0,1.0,CD,c2-011,DM4027,300,360,250.7,2/08/2016,11:24:42
22788,2.0,3.0,2.0,1.0,CD,c2-012,DM4028,300,360,286,2/08/2016,11:24:42
22789,2.0,3.0,2.0,1.0,CD,c2-013,DM4029,300,360,254.4,2/08/2016,11:24:42
22790,2.0,3.0,2.0,1.0,CD,c2-014,DM4030,300,360,186.5,2/08/2016,11:24:42
22791,2.0,3.0,2.0,1.0,CD,c2-015,DM4031,300,360,118.5,2/08/2016,11:24:42
22792,2.0,3.0,2.0,1.0,CD,c2-016,DM4032,300,360,403.2,2/08/2016,11:24:42
22793,2.0,3.0,2.0,1.0,CD,c1-001,DM3001,360,420,299.3,2/08/2016,11:25:42
22794,2.0,3.0,2.0,1.0,CD,c1-002,DM3002,360,420,329,2/08/2016,11:25:42
22795,2.0,3.0,2.0,1.0,CD,c1-003,DM3003,360,420,284.2,2/08/2016,11:25:42
22796,2.0,3.0,2.0,1.0,CD,c1-004,DM3004,360,420,240.4,2/08/2016,11:25:42
22797,2.0,3.0,2.0,1.0,CD,c1-005,DM3005,360,420,208,2/08/2016,11:25:42
22798,2.0,3.0,2.0,1.0,CD,c1-006,DM3006,360,420,291.7,2/08/2016,11:25:42
22799,2.0,3.0,2.0,1.0,CD,c1-007,DM3007,360,420,121.5,2/08/2016,11:25:42
22800,2.0,3.0,2.0,1.0,CD,c1-008,DM3008,360,420,251.7,2/08/2016,11:25:42
22801,2.0,3.0,2.0,1.0,CD,c1-009,DM3009,360,420,325,2/08/2016,11:25:42
22802,2.0,3.0,2.0,1.0,CD,c1-010,DM3010,360,420,232.7,2/08/2016,11:25:42
22803,2.0,3.0,2.0,1.0,CD,c1-011,DM3011,360,420,208.9,2/08/2016,11:25:42
22804,2.0,3.0,2.0,1.0,CD,c1-012,DM3012,360,420,206.2,2/08/2016,11:25:42
22805,2.0,3.0,2.0,1.0,CD,c1-013,DM3013,360,420,280.3,2/08/2016,11:25:42
22806,2.0,3.0,2.0,1.0,CD,c1-014,DM3014,360,420,73.1,2/08/2016,11:25:42
22807,2.0,3.0,2.0,1.0,CD,c1-015,DM3015,360,420,322.1,2/08/2016,11:25:42
22808,2.0,3.0,2.0,1.0,CD,c1-016,DM3016,360,420,172.5,2/08/2016,11:25:42
22809,2.0,3.0,2.0,1.0,CD,c2-001,DM4017,360,420,325.9,2/08/2016,11:25:42
22810,2.0,3.0,2.0,1.0,CD,c2-002,DM4018,360,420,316.1,2/08/2016,11:25:42
22811,2.0,3.0,2.0,1.0,CD,c2-003,DM4019,360,420,227.9,2/08/2016,11:25:42
22812,2.0,3.0,2.0,1.0,CD,c2-004,DM4020,360,420,270.6,2/08/2016,11:25:42
22813,2.0,3.0,2.0,1.0,CD,c2-005,DM4021,360,420,151.5,2/08/2016,11:25:42
22814,2.0,3.0,2.0,1.0,CD,c2-006,DM4022,360,420,402.2,2/08/2016,11:25:42
22815,2.0,3.0,2.0,1.0,CD,c2-007,DM4023,360,420,294.6,2/08/2016,11:25:42
22816,2.0,3.0,2.0,1.0,CD,c2-008,DM4024,360,420,428.5,2/08/2016,11:25:42
22817,2.0,3.0,2.0,1.0,CD,c2-009,DM4025,360,420,606.9,2/08/2016,11:25:42
22818,2.0,3.0,2.0,1.0,CD,c2-010,DM4026,360,420,410.9,2/08/2016,11:25:42
22819,2.0,3.0,2.0,1.0,CD,c2-011,DM4027,360,420,221.8,2/08/2016,11:25:42
22820,2.0,3.0,2.0,1.0,CD,c2-012,DM4028,360,420,334.7,2/08/2016,11:25:42
22821,2.0,3.0,2.0,1.0,CD,c2-013,DM4029,360,420,272.8,2/08/2016,11:25:42
22822,2.0,3.0,2.0,1.0,CD,c2-014,DM4030,360,420,231.2,2/08/2016,11:25:42
22823,2.0,3.0,2.0,1.0,CD,c2-015,DM4031,360,420,197.1,2/08/2016,11:25:42
22824,2.0,3.0,2.0,1.0,CD,c2-016,DM4032,360,420,353.3,2/08/2016,11:25:42
22841,2.0,3.0,2.0,1.0,CD,c1-001,DM3001,420,480,338.9,2/08/2016,11:26:42
22842,2.0,3.0,2.0,1.0,CD,c1-002,DM3002,420,480,404.2,2/08/2016,11:26:42
22843,2.0,3.0,2.0,1.0,CD,c1-003,DM3003,420,480,325.9,2/08/2016,11:26:42
22844,2.0,3.0,2.0,1.0,CD,c1-004,DM3004,420,480,241.2,2/08/2016,11:26:42
22845,2.0,3.0,2.0,1.0,CD,c1-005,DM3005,420,480,199.3,2/08/2016,11:26:42
22846,2.0,3.0,2.0,1.0,CD,c1-006,DM3006,420,480,216.6,2/08/2016,11:26:42
22847,2.0,3.0,2.0,1.0,CD,c1-007,DM3007,420,480,101.8,2/08/2016,11:26:42
22848,2.0,3.0,2.0,1.0,CD,c1-008,DM3008,420,480,203.2,2/08/2016,11:26:42
22849,2.0,3.0,2.0,1.0,CD,c1-009,DM3009,420,480,354.1,2/08/2016,11:26:42
22850,2.0,3.0,2.0,1.0,CD,c1-010,DM3010,420,480,216.2,2/08/2016,11:26:42
22851,2.0,3.0,2.0,1.0,CD,c1-011,DM3011,420,480,196.1,2/08/2016,11:26:42
22852,2.0,3.0,2.0,1.0,CD,c1-012,DM3012,420,480,280.2,2/08/2016,11:26:42
22853,2.0,3.0,2.0,1.0,CD,c1-013,DM3013,420,480,385,2/08/2016,11:26:42
22854,2.0,3.0,2.0,1.0,CD,c1-014,DM3014,420,480,50.5,2/08/2016,11:26:42
22855,2.0,3.0,2.0,1.0,CD,c1-015,DM3015,420,480,252.8,2/08/2016,11:26:42
22856,2.0,3.0,2.0,1.0,CD,c1-016,DM3016,420,480,172,2/08/2016,11:26:42
22825,2.0,3.0,2.0,1.0,CD,c2-001,DM4017,420,480,329.2,2/08/2016,11:26:42
22826,2.0,3.0,2.0,1.0,CD,c2-002,DM4018,420,480,332.6,2/08/2016,11:26:42
22827,2.0,3.0,2.0,1.0,CD,c2-003,DM4019,420,480,272.6,2/08/2016,11:26:42
22828,2.0,3.0,2.0,1.0,CD,c2-004,DM4020,420,480,247.9,2/08/2016,11:26:42
22829,2.0,3.0,2.0,1.0,CD,c2-005,DM4021,420,480,150.1,2/08/2016,11:26:42
22830,2.0,3.0,2.0,1.0,CD,c2-006,DM4022,420,480,311.8,2/08/2016,11:26:42
22831,2.0,3.0,2.0,1.0,CD,c2-007,DM4023,420,480,229.8,2/08/2016,11:26:42
22832,2.0,3.0,2.0,1.0,CD,c2-008,DM4024,420,480,428.1,2/08/2016,11:26:42
22833,2.0,3.0,2.0,1.0,CD,c2-009,DM4025,420,480,600,2/08/2016,11:26:42
22834,2.0,3.0,2.0,1.0,CD,c2-010,DM4026,420,480,368.6,2/08/2016,11:26:42
22835,2.0,3.0,2.0,1.0,CD,c2-011,DM4027,420,480,258.8,2/08/2016,11:26:42
22836,2.0,3.0,2.0,1.0,CD,c2-012,DM4028,420,480,279.8,2/08/2016,11:26:42
22837,2.0,3.0,2.0,1.0,CD,c2-013,DM4029,420,480,333.1,2/08/2016,11:26:42
22838,2.0,3.0,2.0,1.0,CD,c2-014,DM4030,420,480,159.8,2/08/2016,11:26:42
22839,2.0,3.0,2.0,1.0,CD,c2-015,DM4031,420,480,211.4,2/08/2016,11:26:42
22840,2.0,3.0,2.0,1.0,CD,c2-016,DM4032,420,480,383.5,2/08/2016,11:26:42
22873,2.0,3.0,2.0,1.0,CD,c1-001,DM3001,480,540,345.9,2/08/2016,11:27:42
22874,2.0,3.0,2.0,1.0,CD,c1-002,DM3002,480,540,442.8,2/08/2016,11:27:42
22875,2.0,3.0,2.0,1.0,CD,c1-003,DM3003,480,540,209.6,2/08/2016,11:27:42
22876,2.0,3.0,2.0,1.0,CD,c1-004,DM3004,480,540,240.6,2/08/2016,11:27:42
22877,2.0,3.0,2.0,1.0,CD,c1-005,DM3005,480,540,208.2,2/08/2016,11:27:42
22878,2.0,3.0,2.0,1.0,CD,c1-006,DM3006,480,540,276.1,2/08/2016,11:27:42
22879,2.0,3.0,2.0,1.0,CD,c1-007,DM3007,480,540,95.6,2/08/2016,11:27:42
22880,2.0,3.0,2.0,1.0,CD,c1-008,DM3008,480,540,172.1,2/08/2016,11:27:42
22881,2.0,3.0,2.0,1.0,CD,c1-009,DM3009,480,540,438.3,2/08/2016,11:27:42
22882,2.0,3.0,2.0,1.0,CD,c1-010,DM3010,480,540,266.2,2/08/2016,11:27:42
22883,2.0,3.0,2.0,1.0,CD,c1-011,DM3011,480,540,179.2,2/08/2016,11:27:42
22884,2.0,3.0,2.0,1.0,CD,c1-012,DM3012,480,540,274.3,2/08/2016,11:27:42
22885,2.0,3.0,2.0,1.0,CD,c1-013,DM3013,480,540,318.6,2/08/2016,11:27:42
22886,2.0,3.0,2.0,1.0,CD,c1-014,DM3014,480,540,36.4,2/08/2016,11:27:42
22887,2.0,3.0,2.0,1.0,CD,c1-015,DM3015,480,540,317.2,2/08/2016,11:27:42
22888,2.0,3.0,2.0,1.0,CD,c1-016,DM3016,480,540,188.3,2/08/2016,11:27:42
22857,2.0,3.0,2.0,1.0,CD,c2-001,DM4017,480,540,324.5,2/08/2016,11:27:42
22858,2.0,3.0,2.0,1.0,CD,c2-002,DM4018,480,540,178.7,2/08/2016,11:27:42
22859,2.0,3.0,2.0,1.0,CD,c2-003,DM4019,480,540,226.6,2/08/2016,11:27:42
22860,2.0,3.0,2.0,1.0,CD,c2-004,DM4020,480,540,277.9,2/08/2016,11:27:42
22861,2.0,3.0,2.0,1.0,CD,c2-005,DM4021,480,540,153.2,2/08/2016,11:27:42
22862,2.0,3.0,2.0,1.0,CD,c2-006,DM4022,480,540,386.9,2/08/2016,11:27:42
22863,2.0,3.0,2.0,1.0,CD,c2-007,DM4023,480,540,288.7,2/08/2016,11:27:42
22864,2.0,3.0,2.0,1.0,CD,c2-008,DM4024,480,540,408.4,2/08/2016,11:27:42
22865,2.0,3.0,2.0,1.0,CD,c2-009,DM4025,480,540,554.5,2/08/2016,11:27:42
22866,2.0,3.0,2.0,1.0,CD,c2-010,DM4026,480,540,399.5,2/08/2016,11:27:42
22867,2.0,3.0,2.0,1.0,CD,c2-011,DM4027,480,540,212.2,2/08/2016,11:27:42
22868,2.0,3.0,2.0,1.0,CD,c2-012,DM4028,480,540,312.4,2/08/2016,11:27:42
22869,2.0,3.0,2.0,1.0,CD,c2-013,DM4029,480,540,342.1,2/08/2016,11:27:42
22870,2.0,3.0,2.0,1.0,CD,c2-014,DM4030,480,540,133.5,2/08/2016,11:27:42
22871,2.0,3.0,2.0,1.0,CD,c2-015,DM4031,480,540,190.6,2/08/2016,11:27:42
22872,2.0,3.0,2.0,1.0,CD,c2-016,DM4032,480,540,263.7,2/08/2016,11:27:42
22889,2.0,3.0,2.0,1.0,CD,c1-001,DM3001,540,600,296.6,2/08/2016,11:28:42
22890,2.0,3.0,2.0,1.0,CD,c1-002,DM3002,540,600,332.2,2/08/2016,11:28:42
22891,2.0,3.0,2.0,1.0,CD,c1-003,DM3003,540,600,271.5,2/08/2016,11:28:42
22892,2.0,3.0,2.0,1.0,CD,c1-004,DM3004,540,600,161.2,2/08/2016,11:28:42
22893,2.0,3.0,2.0,1.0,CD,c1-005,DM3005,540,600,255.6,2/08/2016,11:28:42
22894,2.0,3.0,2.0,1.0,CD,c1-006,DM3006,540,600,246.7,2/08/2016,11:28:42
22895,2.0,3.0,2.0,1.0,CD,c1-007,DM3007,540,600,107.9,2/08/2016,11:28:42
22896,2.0,3.0,2.0,1.0,CD,c1-008,DM3008,540,600,259.4,2/08/2016,11:28:42
22897,2.0,3.0,2.0,1.0,CD,c1-009,DM3009,540,600,369.3,2/08/2016,11:28:42
22898,2.0,3.0,2.0,1.0,CD,c1-010,DM3010,540,600,223.3,2/08/2016,11:28:42
22899,2.0,3.0,2.0,1.0,CD,c1-011,DM3011,540,600,222,2/08/2016,11:28:42
22900,2.0,3.0,2.0,1.0,CD,c1-012,DM3012,540,600,320.4,2/08/2016,11:28:42
22901,2.0,3.0,2.0,1.0,CD,c1-013,DM3013,540,600,236.6,2/08/2016,11:28:42
22902,2.0,3.0,2.0,1.0,CD,c1-014,DM3014,540,600,67.5,2/08/2016,11:28:42
22903,2.0,3.0,2.0,1.0,CD,c1-015,DM3015,540,600,252.1,2/08/2016,11:28:42
22904,2.0,3.0,2.0,1.0,CD,c1-016,DM3016,540,600,166.8,2/08/2016,11:28:42
22905,2.0,3.0,2.0,1.0,CD,c2-001,DM4017,540,600,290.1,2/08/2016,11:28:42
22906,2.0,3.0,2.0,1.0,CD,c2-002,DM4018,540,600,338.2,2/08/2016,11:28:42
22907,2.0,3.0,2.0,1.0,CD,c2-003,DM4019,540,600,240.3,2/08/2016,11:28:42
22908,2.0,3.0,2.0,1.0,CD,c2-004,DM4020,540,600,251.7,2/08/2016,11:28:42
22909,2.0,3.0,2.0,1.0,CD,c2-005,DM4021,540,600,126,2/08/2016,11:28:42
22910,2.0,3.0,2.0,1.0,CD,c2-006,DM4022,540,600,357.6,2/08/2016,11:28:42
22911,2.0,3.0,2.0,1.0,CD,c2-007,DM4023,540,600,280.2,2/08/2016,11:28:42
22912,2.0,3.0,2.0,1.0,CD,c2-008,DM4024,540,600,409.4,2/08/2016,11:28:42
22913,2.0,3.0,2.0,1.0,CD,c2-009,DM4025,540,600,632.2,2/08/2016,11:28:42
22914,2.0,3.0,2.0,1.0,CD,c2-010,DM4026,540,600,419.6,2/08/2016,11:28:42
22915,2.0,3.0,2.0,1.0,CD,c2-011,DM4027,540,600,197.7,2/08/2016,11:28:42
22916,2.0,3.0,2.0,1.0,CD,c2-012,DM4028,540,600,358.1,2/08/2016,11:28:42
22917,2.0,3.0,2.0,1.0,CD,c2-013,DM4029,540,600,322.7,2/08/2016,11:28:42
22918,2.0,3.0,2.0,1.0,CD,c2-014,DM4030,540,600,117.6,2/08/2016,11:28:42
22919,2.0,3.0,2.0,1.0,CD,c2-015,DM4031,540,600,180.5,2/08/2016,11:28:42
22920,2.0,3.0,2.0,1.0,CD,c2-016,DM4032,540,600,325.8,2/08/2016,11:28:42
22921,2.0,3.0,2.0,1.0,CD,c1-001,DM3001,600,660,325.8,2/08/2016,11:29:42
22922,2.0,3.0,2.0,1.0,CD,c1-002,DM3002,600,660,432.6,2/08/2016,11:29:42
22923,2.0,3.0,2.0,1.0,CD,c1-003,DM3003,600,660,267.6,2/08/2016,11:29:42
22924,2.0,3.0,2.0,1.0,CD,c1-004,DM3004,600,660,216.4,2/08/2016,11:29:42
22925,2.0,3.0,2.0,1.0,CD,c1-005,DM3005,600,660,211.5,2/08/2016,11:29:42
22926,2.0,3.0,2.0,1.0,CD,c1-006,DM3006,600,660,327.3,2/08/2016,11:29:42
22927,2.0,3.0,2.0,1.0,CD,c1-007,DM3007,600,660,124.1,2/08/2016,11:29:42
22928,2.0,3.0,2.0,1.0,CD,c1-008,DM3008,600,660,266.8,2/08/2016,11:29:42
22929,2.0,3.0,2.0,1.0,CD,c1-009,DM3009,600,660,438.8,2/08/2016,11:29:42
22930,2.0,3.0,2.0,1.0,CD,c1-010,DM3010,600,660,287,2/08/2016,11:29:42
22931,2.0,3.0,2.0,1.0,CD,c1-011,DM3011,600,660,181.3,2/08/2016,11:29:42
22932,2.0,3.0,2.0,1.0,CD,c1-012,DM3012,600,660,291.4,2/08/2016,11:29:42
22933,2.0,3.0,2.0,1.0,CD,c1-013,DM3013,600,660,223.7,2/08/2016,11:29:42
22934,2.0,3.0,2.0,1.0,CD,c1-014,DM3014,600,660,58.9,2/08/2016,11:29:42
22935,2.0,3.0,2.0,1.0,CD,c1-015,DM3015,600,660,295.9,2/08/2016,11:29:42
22936,2.0,3.0,2.0,1.0,CD,c1-016,DM3016,600,660,190.8,2/08/2016,11:29:42
22937,2.0,3.0,2.0,1.0,CD,c2-001,DM4017,600,660,296.8,2/08/2016,11:29:42
22938,2.0,3.0,2.0,1.0,CD,c2-002,DM4018,600,660,337.3,2/08/2016,11:29:42
22939,2.0,3.0,2.0,1.0,CD,c2-003,DM4019,600,660,226.9,2/08/2016,11:29:42
22940,2.0,3.0,2.0,1.0,CD,c2-004,DM4020,600,660,255.4,2/08/2016,11:29:42
22941,2.0,3.0,2.0,1.0,CD,c2-005,DM4021,600,660,88.2,2/08/2016,11:29:42
22942,2.0,3.0,2.0,1.0,CD,c2-006,DM4022,600,660,465.4,2/08/2016,11:29:42
22943,2.0,3.0,2.0,1.0,CD,c2-007,DM4023,600,660,370.7,2/08/2016,11:29:42
22944,2.0,3.0,2.0,1.0,CD,c2-008,DM4024,600,660,366.2,2/08/2016,11:29:42
22945,2.0,3.0,2.0,1.0,CD,c2-009,DM4025,600,660,545.3,2/08/2016,11:29:42
22946,2.0,3.0,2.0,1.0,CD,c2-010,DM4026,600,660,362.7,2/08/2016,11:29:42
22947,2.0,3.0,2.0,1.0,CD,c2-011,DM4027,600,660,214,2/08/2016,11:29:42
22948,2.0,3.0,2.0,1.0,CD,c2-012,DM4028,600,660,256.3,2/08/2016,11:29:42
22949,2.0,3.0,2.0,1.0,CD,c2-013,DM4029,600,660,393.4,2/08/2016,11:29:42
22950,2.0,3.0,2.0,1.0,CD,c2-014,DM4030,600,660,190.5,2/08/2016,11:29:42
22951,2.0,3.0,2.0,1.0,CD,c2-015,DM4031,600,660,195.2,2/08/2016,11:29:42
22952,2.0,3.0,2.0,1.0,CD,c2-016,DM4032,600,660,340.9,2/08/2016,11:29:42
22953,2.0,3.0,2.0,1.0,CD,c1-001,DM3001,660,720,262.3,2/08/2016,11:30:42
22954,2.0,3.0,2.0,1.0,CD,c1-002,DM3002,660,720,407.6,2/08/2016,11:30:42
22955,2.0,3.0,2.0,1.0,CD,c1-003,DM3003,660,720,280.7,2/08/2016,11:30:42
22956,2.0,3.0,2.0,1.0,CD,c1-004,DM3004,660,720,219.3,2/08/2016,11:30:42
